WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Units,Scale,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates Start After
273,MEX,PCPIPCH,Mexico,"Inflation, average consumer prices",Percent change,Units,26.471,28.034,59.115,101.805,65.439,57.789,86.449,131.959,113.503,19.919,26.65,22.609,15.517,9.763,6.986,35.061,34.35,20.597,15.917,16.566,9.486,6.366,5.037,4.55,4.694,3.99,3.633,3.969,5.13,5.296,4.155,3.404,4.111,3.804,4.019,2.719,2.82,6.042,4.898,3.635,3.398,5.693,7.897,5.526,4.723,2024
273,MEX,PCPIE,Mexico,"Inflation, end of period consumer prices",Index,Units,0.064,0.082,0.163,0.294,0.468,0.766,1.577,4.086,6.197,7.418,9.638,11.45,12.817,13.843,14.819,22.52,28.759,33.28,39.473,44.336,48.308,50.435,53.31,55.43,58.307,60.25,62.692,65.049,69.296,71.772,74.931,77.792,80.568,83.77,87.189,89.047,92.039,98.273,103.02,105.934,109.271,117.308,126.478,132.373,137.949,2024
273,MEX,PCPIEPCH,Mexico,"Inflation, end of period consumer prices",Percent change,Units,n/a,27.414,98.9,80.701,59.184,63.739,105.755,159.174,51.657,19.697,29.93,18.795,11.938,8.009,7.051,51.966,27.704,15.719,18.609,12.319,8.959,4.403,5.7,3.977,5.191,3.333,4.053,3.759,6.528,3.574,4.402,3.819,3.568,3.974,4.081,2.131,3.36,6.773,4.831,2.829,3.15,7.355,7.817,4.661,4.212,2024
868,FSM,PCPI,Micronesia,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,73.696,75.756,77.777,79.046,80.563,82.045,83.126,82.993,82.79,84.235,87.678,91.532,94.863,101.098,109.341,113.297,117.66,125.075,127.749,128.674,128.717,127.537,127.662,128.99,131.84,133.111,135.47,142.271,151.105,159.323,2024
868,FSM,PCPIPCH,Micronesia,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.796,2.667,1.633,1.919,1.839,1.317,-0.159,-0.245,1.745,4.087,4.396,3.639,6.572,8.154,3.618,3.851,6.302,2.138,0.724,0.034,-0.916,0.098,1.04,2.209,0.964,1.772,5.02,6.21,5.439,2024
868,FSM,PCPIE,Micronesia,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,81.356,83.532,83.028,82.704,83.599,86.273,89.645,94.006,97.305,107.906,112.065,115.032,123.732,126.828,128.048,128.901,128.044,127.096,127.899,131.06,132.806,132.402,139.544,148.657,155.553,160.2,2024
868,FSM,PCPIEPCH,Micronesia,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.675,-0.603,-0.39,1.082,3.199,3.908,4.865,3.509,10.894,3.854,2.648,7.563,2.502,0.962,0.666,-0.665,-0.741,0.632,2.472,1.332,-0.305,5.395,6.53,4.639,2.987,2024
921,MDA,PCPI,Moldova,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,888.503,"3,817.33","4,970.76","6,139.17","6,861.92","7,390.00","10,291.46","13,502.97","14,804.83","15,577.43","17,394.83","19,556.24","21,873.90","24,653.46","27,705.98","31,225.83","31,227.59","33,525.17","36,089.71","37,734.79","39,458.96","41,454.86","45,446.03","48,335.52","51,480.35","53,328.61","55,912.69","58,021.23","60,979.79","78,494.44","89,049.58","93,219.33",2024
921,MDA,PCPIPCH,Moldova,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,788.503,329.636,30.216,23.506,11.773,7.696,39.262,31.206,9.641,5.219,11.667,12.426,11.851,12.707,12.382,12.704,0.006,7.358,7.65,4.558,4.569,5.058,9.628,6.358,6.506,3.59,4.846,3.771,5.099,28.722,13.447,4.683,2024
921,MDA,PCPIE,Moldova,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,937,"2,024.86","2,506.77","2,885.30","3,205.56","3,788.98","5,448.55","6,456.53","6,869.75","7,174.83","8,301.05","9,335.68","10,272.72","11,719.24","13,255.69","14,228.51","14,291.26","15,446.07","16,647.55","17,305.88","18,201.87","19,053.63","21,631.18","22,124.10","23,746.77","23,960.49","25,757.53","25,857.98","29,462.58","38,372.07","39,983.69","42,770.56",2024
921,MDA,PCPIEPCH,Moldova,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,837,116.1,23.8,15.1,11.1,18.2,43.8,18.5,6.4,4.441,15.697,12.464,10.037,14.081,13.111,7.339,0.441,8.081,7.779,3.954,5.177,4.68,13.528,2.279,7.334,0.9,7.5,0.39,13.94,30.24,4.2,6.97,2024
948,MNG,PCPI,Mongolia,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.114,0.251,0.761,2.802,8.222,8.24,12.099,15.733,17.241,18.532,20.638,21.929,22.163,23.284,25.204,28.407,29.642,32.5,41.592,44.75,48.433,52.692,60.008,66.35,74.942,80.025,80.642,84.092,89.817,96.392,99.992,107.35,123.617,136.408,145.683,2024
948,MNG,PCPIPCH,Mongolia,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,120.2,202.875,268.414,193.414,0.218,46.831,30.032,9.59,7.487,11.363,6.255,1.067,5.06,8.247,12.708,4.345,9.643,27.974,7.594,8.231,8.792,13.886,10.568,12.949,6.783,0.771,4.278,6.808,7.32,3.735,7.359,15.153,10.348,6.799,2024
948,MNG,PCPIE,Mongolia,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.104,0.32,1.36,3.849,6.4,9.799,14.167,16.419,17.397,19.058,20.72,22.283,22.674,23.652,26.291,28.832,30.2,35.5,43.4,45.2,49.5,54.7,62.5,70,78.1,79.7,80.7,85.8,92.8,97.7,100.2,114.1,129.2,139.4,152,2024
948,MNG,PCPIEPCH,Mongolia,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,208.6,325.478,182.976,66.3,53.105,44.576,15.898,5.952,9.551,8.718,7.547,1.754,4.31,11.157,9.665,4.746,17.55,22.254,4.147,9.513,10.505,14.26,12,11.571,2.049,1.255,6.32,8.159,5.28,2.559,13.872,13.234,7.895,9.039,2024
943,MNE,PCPI,Montenegro,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,129.864,160.68,192.336,206.764,213.172,220.518,225.183,232.762,253.71,262.719,263.724,272.828,284.14,290.401,288.339,292.807,292.009,298.963,306.764,307.877,307.084,314.499,355.506,386.026,398.9,2023
943,MNE,PCPIPCH,Montenegro,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29.864,23.729,19.701,7.502,3.099,3.446,2.116,3.365,9,3.551,0.383,3.452,4.146,2.204,-0.71,1.549,-0.272,2.381,2.609,0.363,-0.258,2.415,13.039,8.585,3.335,2023
943,MNE,PCPIE,Montenegro,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,100,125.69,160.707,175.751,186.7,194.474,197.974,203.517,219.188,234.97,238.494,239.5,248.341,260.888,261.761,260.888,264.594,267.267,272.402,276.823,279.708,277.193,290.005,339.954,354.406,361.924,2023
943,MNE,PCPIEPCH,Montenegro,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25.69,27.86,9.361,6.23,4.164,1.8,2.8,7.7,7.2,1.5,0.422,3.691,5.052,0.335,-0.334,1.42,1.01,1.921,1.623,1.042,-0.899,4.622,17.223,4.251,2.121,2023
686,MAR,PCPI,Morocco,"Inflation, average consumer prices",Index,Units,26.454,29.759,32.892,34.934,39.282,42.318,46.014,47.256,48.375,49.893,52.9,57.1,60.4,63.6,66.8,71,73,73.8,75.8,76.4,77.8,78.3,80.5,81.4,82.6,83.5,86.2,87.9,91.2,91,91.9,92.8,94,95.7,96.2,97.7,99.2,100,101.6,101.8,102.5,103.9,110.8,117.6,118.7,2024
686,MAR,PCPIPCH,Morocco,"Inflation, average consumer prices",Percent change,Units,9.408,12.493,10.528,6.208,12.448,7.729,8.734,2.699,2.369,3.138,6.026,7.94,5.779,5.298,5.031,6.287,2.817,1.096,2.71,0.792,1.832,0.643,2.81,1.118,1.474,1.09,3.234,1.972,3.754,-0.219,0.989,0.979,1.293,1.809,0.522,1.559,1.535,0.806,1.6,0.197,0.688,1.366,6.641,6.137,0.935,2024
686,MAR,PCPIE,Morocco,"Inflation, end of period consumer prices",Index,Units,27.054,30.633,32.688,36.786,39.56,43.304,45.201,46.284,46.999,49.634,53.379,57.744,59.993,63.562,67.18,69.967,72.705,73.805,75.443,76.128,77.399,78.719,79.844,81.261,81.701,83.413,86.151,87.862,91.578,90.1,92.1,92.9,95.3,95.7,97.3,97.9,99.6,101.2,101.4,102.5,102.2,105.5,114.3,118.2,119,2024
686,MAR,PCPIEPCH,Morocco,"Inflation, end of period consumer prices",Percent change,Units,9.689,13.227,6.71,12.538,7.54,9.464,4.38,2.398,1.543,5.608,7.543,8.177,3.895,5.949,5.692,4.148,3.913,1.513,2.219,0.907,1.67,1.706,1.429,1.776,0.542,2.095,3.283,1.986,4.229,-1.614,2.22,0.869,2.583,0.42,1.672,0.617,1.736,1.606,0.198,1.085,-0.293,3.229,8.341,3.412,0.677,2024
688,MOZ,PCPI,Mozambique,"Inflation, average consumer prices",Index,Units,0.036,0.038,0.044,0.057,0.074,0.097,0.136,0.358,0.568,0.807,1.159,1.545,2.241,3.188,5.201,7.68,11.404,12.244,12.426,12.783,14.408,15.713,18.348,20.817,23.447,24.955,28.26,31.2,35.728,37.078,41.686,46.343,47.547,49.575,50.842,52.652,62.333,72.172,74.458,78.692,79.423,84.681,93.462,100,103.202,2024
688,MOZ,PCPIPCH,Mozambique,"Inflation, average consumer prices",Percent change,Units,2,4.2,17.695,28.198,30.044,30.785,40.491,164.115,58.507,42.076,43.723,33.258,45.076,42.255,63.123,47.668,48.491,7.36,1.487,2.874,12.713,9.061,16.769,13.455,12.634,6.428,13.245,10.404,14.511,3.781,12.426,11.171,2.598,4.266,2.555,3.56,18.387,15.785,3.167,5.687,0.93,6.62,10.369,6.996,3.202,2024
688,MOZ,PCPIE,Mozambique,"Inflation, end of period consumer prices",Index,Units,0.038,0.042,0.052,0.067,0.087,0.117,0.165,0.472,0.714,0.916,1.348,1.823,2.816,4.045,6.332,9.912,11.829,12.562,12.442,13.216,14.727,17.958,19.595,22.302,24.325,27.036,29.57,33.28,37.22,38.05,44.7,47.44,48.4,50.11,51.07,56.47,70.21,72.84,75.42,78.35,81.8,87.8,97.34,101.51,105.72,2024
688,MOZ,PCPIEPCH,Mozambique,"Inflation, end of period consumer prices",Percent change,Units,n/a,9.521,23.339,29.701,29.79,33.893,41.397,185.325,51.327,28.38,47.099,35.214,54.5,43.638,56.558,56.537,19.343,6.197,-0.956,6.216,11.438,21.935,9.119,13.815,9.067,11.148,9.374,12.545,11.839,2.23,17.477,6.13,2.024,3.533,1.916,10.574,24.332,3.746,3.542,3.885,4.403,7.335,10.866,4.284,4.147,2024
518,MMR,PCPI,Myanmar,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9.862,14.526,18.418,19.201,15.401,18.776,27.689,29.906,31.965,37.256,50.085,60.559,62.795,66.515,71.057,71.313,75.864,80.218,88.274,94.248,98.05,105.188,114.733,117.312,128.575,164.583,206.532,261.263,2021
518,MMR,PCPIPCH,Myanmar,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,47.286,26.795,4.254,-19.791,21.916,47.469,8.005,6.886,16.551,34.437,20.911,3.692,5.924,6.829,0.36,6.382,5.739,10.043,6.767,4.035,7.279,9.074,2.248,9.601,28.006,25.488,26.5,2021
518,MMR,PCPIE,Myanmar,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11.671,17.585,19.286,19.065,15.076,24.142,29.963,30.882,33.964,42.388,56.896,65.067,64.988,69.212,71.3,74.235,79.382,82.238,89.186,95.426,100.597,108.566,115.745,118.805,139.357,179.15,224.53,287.398,2021
518,MMR,PCPIEPCH,Myanmar,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50.678,9.672,-1.144,-20.926,60.138,24.111,3.068,9.982,24.801,34.227,14.362,-0.121,6.5,3.017,4.116,6.934,3.598,8.447,6.997,5.419,7.921,6.612,2.644,17.299,28.555,25.331,28,2021
728,NAM,PCPI,Namibia,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15.23,17.288,21.014,22.974,25.744,28.607,31.097,34.107,36.364,39.775,43.838,48.315,54.459,58.389,60.804,62.191,65.277,69.551,75.876,83.048,87.097,91.456,97.604,103.071,108.583,112.271,119.823,127.189,132.65,137.586,140.626,145.717,154.571,163.659,170.599,2024
728,NAM,PCPIPCH,Namibia,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.512,21.551,9.329,12.056,11.123,8.704,9.679,6.617,9.382,10.215,10.212,12.716,7.215,4.137,2.282,4.961,6.548,9.095,9.452,4.875,5.006,6.722,5.601,5.348,3.396,6.727,6.147,4.294,3.721,2.209,3.62,6.077,5.88,4.24,2024
728,NAM,PCPIE,Namibia,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15.808,19.301,21.642,23.977,27.02,29.342,32.049,34.414,37.678,40.905,45.85,49.997,57.123,58.595,61.075,63.265,67.082,70.787,78.69,84.927,87.526,94,100,104.894,109.754,113.811,122.117,128.427,135.04,138.535,141.806,148.179,158.41,166.8,172.466,2024
728,NAM,PCPIEPCH,Namibia,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22.099,12.127,10.791,12.693,8.591,9.227,7.38,9.485,8.564,12.09,9.044,14.254,2.576,4.233,3.585,6.033,5.523,11.165,7.926,3.06,7.397,6.383,4.894,4.634,3.696,7.298,5.167,5.15,2.588,2.361,4.494,6.904,5.297,3.397,2024
836,NRU,PCPI,Nauru,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,52.556,57.108,68.131,71.947,72.692,88.991,87.239,84.299,84.52,83.587,83.817,92.017,99.509,103.951,105.063,109.364,110.382,112.598,113.887,119.334,133.145,2024
836,NRU,PCPIPCH,Nauru,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8.662,19.302,5.601,1.035,22.422,-1.968,-3.37,0.262,-1.105,0.275,9.784,8.141,4.464,1.07,4.094,0.931,2.007,1.146,4.782,11.574,2024
836,NRU,PCPIE,Nauru,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,56.47,56.575,69.188,72.741,75.544,89.377,84.379,83.559,83.827,82.356,90.581,93.761,101.451,102.999,106.451,111.162,110.111,113.758,116.448,119.947,139.8,2024
836,NRU,PCPIEPCH,Nauru,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.186,22.293,5.136,3.853,18.311,-5.592,-0.972,0.321,-1.754,9.987,3.51,8.201,1.526,3.351,4.426,-0.946,3.312,2.364,3.005,16.552,2024
558,NPL,PCPI,Nepal,"Inflation, average consumer prices",Index,Units,3.311,3.756,4.146,4.735,5.029,5.237,6.067,6.873,7.631,8.247,8.983,9.697,11.739,12.78,13.924,14.993,16.07,17.371,18.818,20.959,21.67,22.198,22.84,23.924,24.872,26.001,28.071,29.812,31.803,35.818,39.244,42.998,46.569,51.167,55.792,60.163,66.133,69.107,71.961,75.288,79.917,82.776,88.05,94.856,100,2024
558,NPL,PCPIPCH,Nepal,"Inflation, average consumer prices",Percent change,Units,9.8,13.447,10.381,14.197,6.214,4.127,15.854,13.285,11.024,8.078,8.926,7.943,21.061,8.871,8.951,7.677,7.179,8.101,8.326,11.379,3.393,2.435,2.896,4.743,3.963,4.539,7.963,6.203,6.677,12.624,9.565,9.566,8.305,9.873,9.039,7.834,9.924,4.497,4.13,4.624,6.148,3.579,6.371,7.73,5.423,2024
558,NPL,PCPIE,Nepal,"Inflation, end of period consumer prices",Index,Units,3.47,3.849,4.286,4.903,4.98,5.324,6.479,7.071,7.705,8.493,8.965,10.322,12.314,13.036,14.22,15.457,16.383,17.312,19.392,21.14,21.266,21.991,22.763,24.149,24.637,26.276,28.449,29.796,32.982,36.639,39.946,43.774,48.797,52.578,56.829,61.954,68.425,70.278,73.495,77.92,81.641,85.059,91.936,98.774,102.299,2024
558,NPL,PCPIEPCH,Nepal,"Inflation, end of period consumer prices",Percent change,Units,n/a,10.9,11.349,14.414,1.565,6.899,21.696,9.14,8.967,10.229,5.561,15.136,19.3,5.861,9.082,8.697,5.993,5.673,12.011,9.017,0.596,3.407,3.51,6.09,2.022,6.65,8.273,4.732,10.695,11.087,9.026,9.582,11.475,7.749,8.084,9.019,10.445,2.709,4.576,6.021,4.776,4.187,8.084,7.438,3.569,2024
138,NLD,PCPI,Netherlands,"Inflation, average consumer prices",Index,Units,47.891,51.148,54.165,55.736,57.631,58.957,58.957,58.367,58.659,59.304,60.787,62.718,64.499,65.558,66.947,67.85,68.831,70.11,71.359,72.813,74.522,78.332,81.351,83.161,84.311,85.568,86.982,88.363,90.319,91.196,92.045,94.319,96.977,99.455,99.774,99.992,100.105,101.4,103.02,105.773,106.943,109.966,122.746,127.8,131.919,2024
138,NLD,PCPIPCH,Netherlands,"Inflation, average consumer prices",Percent change,Units,n/a,6.8,5.9,2.9,3.4,2.3,0,-1,0.5,1.1,2.5,3.178,2.839,1.642,2.118,1.349,1.446,1.858,1.782,2.037,2.347,5.113,3.854,2.225,1.383,1.492,1.652,1.588,2.213,0.971,0.931,2.471,2.818,2.556,0.321,0.218,0.113,1.294,1.598,2.672,1.106,2.827,11.622,4.118,3.223,2024
138,NLD,PCPIE,Netherlands,"Inflation, end of period consumer prices",Index,Units,48.05,51.54,53.746,55.342,56.891,57.83,57.649,57.361,58.052,58.801,61.55,64.08,65.17,66.17,67.47,68.15,69.45,70.97,72.03,73.49,75.75,79.75,82.38,83.69,84.73,86.39,87.86,89.26,90.74,91.37,93.02,95.3,98.45,99.73,99.59,100.04,100.79,102.01,103.84,106.64,107.58,114.52,127.28,128.72,133.91,2024
138,NLD,PCPIEPCH,Netherlands,"Inflation, end of period consumer prices",Percent change,Units,n/a,7.262,4.281,2.969,2.799,1.65,-0.313,-0.5,1.205,1.29,4.676,4.11,1.701,1.534,1.965,1.008,1.908,2.189,1.494,2.027,3.075,5.281,3.298,1.59,1.243,1.959,1.702,1.593,1.658,0.694,1.806,2.451,3.305,1.3,-0.14,0.452,0.75,1.21,1.794,2.696,0.881,6.451,11.142,1.131,4.032,2024
196,NZL,PCPI,New Zealand,"Inflation, average consumer prices",Index,Units,30.458,35.164,40.835,43.874,46.564,53.725,60.828,70.416,74.888,79.168,83.996,86.182,87.057,88.178,89.717,93.086,95.214,96.344,97.563,97.451,100,102.626,105.373,107.221,109.677,113.008,116.811,119.586,124.321,126.951,129.873,135.104,136.536,138.085,139.78,140.19,141.095,143.707,146.004,148.368,150.912,156.86,168.11,177.748,182.944,2024
196,NZL,PCPIPCH,New Zealand,"Inflation, average consumer prices",Percent change,Units,17.079,15.451,16.126,7.445,6.129,15.38,13.221,15.762,6.351,5.716,6.098,2.602,1.015,1.288,1.745,3.755,2.286,1.187,1.265,-0.114,2.615,2.626,2.677,1.754,2.29,3.037,3.365,2.376,3.959,2.116,2.302,4.028,1.06,1.134,1.228,0.293,0.646,1.851,1.598,1.62,1.715,3.941,7.172,5.733,2.923,2024
196,NZL,PCPIE,New Zealand,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,55.057,65.171,71.378,74.742,80.123,84.01,84.832,85.953,87.149,89.589,92.203,94.557,95.341,95.689,96.176,100,101.816,104.589,106.214,109.082,112.524,115.489,119.166,123.188,125.601,130.657,133.07,134.334,136.518,137.552,137.667,139.506,141.73,144.407,147.083,149.197,158.072,169.484,177.374,181.318,2024
196,NZL,PCPIEPCH,New Zealand,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,18.372,9.524,4.712,7.2,4.851,0.979,1.321,1.391,2.8,2.918,2.552,0.83,0.366,0.508,3.976,1.816,2.723,1.554,2.7,3.155,2.635,3.184,3.375,1.959,4.026,1.847,0.95,1.625,0.758,0.084,1.336,1.594,1.889,1.854,1.437,5.949,7.219,4.655,2.224,2024
278,NIC,PCPI,Nicaragua,"Inflation, average consumer prices",Index,Units,--,--,--,--,--,--,--,--,0.005,0.342,10.63,23.025,28.067,31.856,33.035,36.708,40.985,44.751,50.589,56.262,62.758,67.375,69.902,73.609,79.843,87.508,95.506,106.133,127.175,131.864,139.057,150.296,161.108,172.604,183.022,190.338,197.045,204.632,214.756,226.302,234.634,246.197,271.973,294.937,308.61,2024
278,NIC,PCPIPCH,Nicaragua,"Inflation, average consumer prices",Percent change,Units,35.135,23.8,28.5,33.6,141.3,571.4,885.2,"13,109.50","4,775.20","7,428.70","3,004.10",116.6,21.9,13.5,3.7,11.118,11.651,9.189,13.046,11.212,11.547,7.357,3.75,5.302,8.47,9.599,9.14,11.127,19.826,3.687,5.455,8.082,7.194,7.136,6.036,3.997,3.524,3.851,4.947,5.376,3.682,4.928,10.47,8.443,4.636,2024
278,NIC,PCPIE,Nicaragua,"Inflation, end of period consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34.929,38.813,43.511,46.666,55.282,59.258,65.109,68.259,70.902,75.497,82.485,90.389,98.928,115.624,131.551,132.778,145.034,156.565,166.928,176.4,187.831,193.564,199.622,210.957,219.153,232.586,239.402,256.663,286.42,302.47,311.048,2024
278,NIC,PCPIEPCH,Nicaragua,"Inflation, end of period consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11.119,12.103,7.251,18.463,7.193,9.873,4.838,3.873,6.48,9.256,9.583,9.447,16.877,13.774,0.933,9.23,7.95,6.619,5.675,6.48,3.052,3.13,5.678,3.885,6.13,2.931,7.21,11.593,5.604,2.836,2024
692,NER,PCPI,Niger,"Inflation, average consumer prices",Index,Units,34.55,42.946,47.412,48.181,52.234,51.675,49.998,46.679,46.958,46.574,45.631,46.315,43.577,43.435,58.869,65.261,68.745,70.759,73.993,72.469,74.428,77.358,79.296,78.126,78.317,84.434,84.468,84.513,94.072,94.5,95.392,98.187,98.644,100.898,100,100.961,101.142,101.334,104.124,101.5,104.442,108.45,113.033,117.217,127.85,2024
692,NER,PCPIPCH,Niger,"Inflation, average consumer prices",Percent change,Units,7.325,24.3,10.4,1.621,8.412,-1.07,-3.245,-6.638,0.598,-0.818,-2.025,1.499,-5.912,-0.326,35.534,10.858,5.339,2.93,4.571,-2.061,2.704,3.936,2.505,-1.476,0.245,7.81,0.04,0.054,11.31,0.455,0.944,2.93,0.465,2.285,-0.89,0.961,0.179,0.19,2.753,-2.52,2.898,3.838,4.226,3.701,9.072,2024
692,NER,PCPIE,Niger,"Inflation, end of period consumer prices",Index,Units,40.813,50.463,50.275,53.57,53.852,51.169,49.004,49.098,46.838,47.591,46.367,43.166,42.037,43.496,61.149,65.823,68.214,71.02,73.405,72.358,75.508,77.811,78.28,77.096,79.942,83.271,83.545,87.51,99.406,95.132,97.679,99.059,99.76,100.856,100.272,102.408,100.2,101.95,103.6,101.2,104.3,109.4,112.8,120.9,126.5,2024
692,NER,PCPIEPCH,Niger,"Inflation, end of period consumer prices",Percent change,Units,n/a,23.645,-0.373,6.554,0.527,-4.983,-4.231,0.192,-4.603,1.608,-2.572,-6.904,-2.615,3.471,40.585,7.644,3.632,4.114,3.358,-1.426,4.353,3.05,0.602,-1.512,3.691,4.164,0.328,4.746,13.594,-4.299,2.677,1.413,0.707,1.099,-0.579,2.13,-2.156,1.747,1.618,-2.317,3.063,4.89,3.108,7.181,4.632,2024
694,NGA,PCPI,Nigeria,"Inflation, average consumer prices",Index,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.405,3.109,3.441,3.712,3.957,4.232,5.03,5.679,6.475,7.447,8.777,9.498,10.011,11.17,12.571,14.298,15.847,17.788,19.293,20.847,22.725,26.292,30.63,34.335,38.248,43.315,50.658,60.205,75.052,100,2024
694,NGA,PCPIPCH,Nigeria,"Inflation, average consumer prices",Percent change,Units,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29.291,10.673,7.862,6.618,6.938,18.869,12.883,14.033,15.001,17.856,8.218,5.401,11.583,12.542,13.735,10.834,12.246,8.463,8.052,9.009,15.697,16.502,12.095,11.396,13.246,16.953,18.847,24.66,33.242,2024
